2017-10-02 14:43:46.695705;sensor_1-branch_19;I_imag;0
2017-10-02 14:43:46.696043;sensor_1-branch_19;I_real;0.15267580240168824
2017-10-02 14:43:46.696257;sensor_1-node_b5;Vm;9996.771192011869
2017-10-02 14:43:46.696425;sensor_4-branch_36;I_imag;0
2017-10-02 14:43:46.696510;sensor_4-branch_36;I_real;0.06722258910028375
2017-10-02 14:43:46.696591;sensor_4-node_b5;Vm;9996.771192011869
2017-10-02 14:43:46.696665;sensor_3-branch_25;I_imag;0
2017-10-02 14:43:46.696729;sensor_3-branch_25;I_real;0.07884273392217392
2017-10-02 14:43:46.696799;sensor_3-node_b5;Vm;9996.771192011869
2017-10-02 14:43:46.696874;sensor_2-branch_24;I_imag;0
2017-10-02 14:43:46.696934;sensor_2-branch_24;I_real;0.006610466357124698
2017-10-02 14:43:46.697002;sensor_2-node_b5;Vm;9996.771192011869
2017-10-02 14:43:46.783419;sensor_1-branch_19;I_imag;0
2017-10-02 14:43:46.783624;sensor_1-branch_19;I_real;0.15267580240168824
2017-10-02 14:43:46.783780;sensor_1-node_b5;Vm;9996.771192011869
2017-10-02 14:43:46.783904;sensor_4-branch_36;I_imag;0
2017-10-02 14:43:46.783984;sensor_4-branch_36;I_real;0.06722258910028375
2017-10-02 14:43:46.784062;sensor_4-node_b5;Vm;9996.771192011869
2017-10-02 14:43:46.784204;sensor_3-branch_25;I_imag;0
2017-10-02 14:43:46.784291;sensor_3-branch_25;I_real;0.07884273392217392
2017-10-02 14:43:46.784362;sensor_3-node_b5;Vm;9996.771192011869
2017-10-02 14:43:46.784472;sensor_2-branch_24;I_imag;0
2017-10-02 14:43:46.784539;sensor_2-branch_24;I_real;0.006610466357124698
2017-10-02 14:43:46.784605;sensor_2-node_b5;Vm;9996.771192011869
2017-10-02 14:43:46.886780;sensor_1-branch_19;I_imag;0
2017-10-02 14:43:46.886952;sensor_1-branch_19;I_real;0.15267580240168824
2017-10-02 14:43:46.887069;sensor_1-node_b5;Vm;9996.771192011869
2017-10-02 14:43:46.887154;sensor_4-branch_36;I_imag;0
2017-10-02 14:43:46.887227;sensor_4-branch_36;I_real;0.06722258910028375
2017-10-02 14:43:46.887302;sensor_4-node_b5;Vm;9996.771192011869
2017-10-02 14:43:46.887376;sensor_3-branch_25;I_imag;0
2017-10-02 14:43:46.887445;sensor_3-branch_25;I_real;0.07884273392217392
2017-10-02 14:43:46.887518;sensor_3-node_b5;Vm;9996.771192011869
2017-10-02 14:43:46.887584;sensor_2-branch_24;I_imag;0
2017-10-02 14:43:46.887642;sensor_2-branch_24;I_real;0.006610466357124698
2017-10-02 14:43:46.887792;sensor_2-node_b5;Vm;9996.771192011869
2017-10-02 14:43:46.986301;sensor_1-branch_19;I_imag;0
2017-10-02 14:43:46.986553;sensor_1-branch_19;I_real;0.15267580240168824
2017-10-02 14:43:46.986666;sensor_1-node_b5;Vm;9996.771192011869
2017-10-02 14:43:46.986765;sensor_4-branch_36;I_imag;0
2017-10-02 14:43:46.986859;sensor_4-branch_36;I_real;0.06722258910028375
2017-10-02 14:43:46.986940;sensor_4-node_b5;Vm;9996.771192011869
2017-10-02 14:43:46.987050;sensor_3-branch_25;I_imag;0
2017-10-02 14:43:46.987121;sensor_3-branch_25;I_real;0.07884273392217392
2017-10-02 14:43:46.987221;sensor_3-node_b5;Vm;9996.771192011869
2017-10-02 14:43:46.987315;sensor_2-branch_24;I_imag;0
2017-10-02 14:43:46.987379;sensor_2-branch_24;I_real;0.006610466357124698
2017-10-02 14:43:46.987446;sensor_2-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.086472;sensor_1-branch_19;I_imag;0
2017-10-02 14:43:47.086742;sensor_1-branch_19;I_real;0.15267580240168824
2017-10-02 14:43:47.086863;sensor_1-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.086969;sensor_4-branch_36;I_imag;0
2017-10-02 14:43:47.087071;sensor_4-branch_36;I_real;0.06722258910028375
2017-10-02 14:43:47.087157;sensor_4-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.087273;sensor_3-branch_25;I_imag;0
2017-10-02 14:43:47.087348;sensor_3-branch_25;I_real;0.07884273392217392
2017-10-02 14:43:47.087450;sensor_3-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.087537;sensor_2-branch_24;I_imag;0
2017-10-02 14:43:47.087603;sensor_2-branch_24;I_real;0.006610466357124698
2017-10-02 14:43:47.087670;sensor_2-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.187186;sensor_1-branch_19;I_imag;0
2017-10-02 14:43:47.187493;sensor_1-branch_19;I_real;0.15267580240168824
2017-10-02 14:43:47.187647;sensor_1-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.187759;sensor_4-branch_36;I_imag;0
2017-10-02 14:43:47.187872;sensor_4-branch_36;I_real;0.06722258910028375
2017-10-02 14:43:47.187969;sensor_4-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.188080;sensor_3-branch_25;I_imag;0
2017-10-02 14:43:47.188152;sensor_3-branch_25;I_real;0.07884273392217392
2017-10-02 14:43:47.188274;sensor_3-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.188378;sensor_2-branch_24;I_imag;0
2017-10-02 14:43:47.188449;sensor_2-branch_24;I_real;0.006610466357124698
2017-10-02 14:43:47.188519;sensor_2-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.286975;sensor_1-branch_19;I_imag;0
2017-10-02 14:43:47.287225;sensor_1-branch_19;I_real;0.15267580240168824
2017-10-02 14:43:47.287449;sensor_1-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.287643;sensor_4-branch_36;I_imag;0
2017-10-02 14:43:47.287761;sensor_4-branch_36;I_real;0.06722258910028375
2017-10-02 14:43:47.287864;sensor_4-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.287960;sensor_3-branch_25;I_imag;0
2017-10-02 14:43:47.288071;sensor_3-branch_25;I_real;0.07884273392217392
2017-10-02 14:43:47.288165;sensor_3-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.288242;sensor_2-branch_24;I_imag;0
2017-10-02 14:43:47.288344;sensor_2-branch_24;I_real;0.006610466357124698
2017-10-02 14:43:47.288439;sensor_2-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.391518;sensor_1-branch_19;I_imag;0
2017-10-02 14:43:47.392041;sensor_1-branch_19;I_real;0.15267580240168824
2017-10-02 14:43:47.392212;sensor_1-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.392386;sensor_4-branch_36;I_imag;0
2017-10-02 14:43:47.392520;sensor_4-branch_36;I_real;0.06722258910028375
2017-10-02 14:43:47.392603;sensor_4-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.392765;sensor_3-branch_25;I_imag;0
2017-10-02 14:43:47.392853;sensor_3-branch_25;I_real;0.07884273392217392
2017-10-02 14:43:47.392982;sensor_3-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.393090;sensor_2-branch_24;I_imag;0
2017-10-02 14:43:47.393170;sensor_2-branch_24;I_real;0.006610466357124698
2017-10-02 14:43:47.393255;sensor_2-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.485494;sensor_1-branch_19;I_imag;0
2017-10-02 14:43:47.485737;sensor_1-branch_19;I_real;0.15267580240168824
2017-10-02 14:43:47.485930;sensor_1-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.486051;sensor_4-branch_36;I_imag;0
2017-10-02 14:43:47.486135;sensor_4-branch_36;I_real;0.06722258910028375
2017-10-02 14:43:47.486216;sensor_4-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.486294;sensor_3-branch_25;I_imag;0
2017-10-02 14:43:47.486365;sensor_3-branch_25;I_real;0.07884273392217392
2017-10-02 14:43:47.486437;sensor_3-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.486510;sensor_2-branch_24;I_imag;0
2017-10-02 14:43:47.486580;sensor_2-branch_24;I_real;0.006610466357124698
2017-10-02 14:43:47.486651;sensor_2-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.601365;sensor_1-branch_19;I_imag;0
2017-10-02 14:43:47.601616;sensor_1-branch_19;I_real;0.15267580240168824
2017-10-02 14:43:47.601782;sensor_1-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.601919;sensor_4-branch_36;I_imag;0
2017-10-02 14:43:47.602121;sensor_4-branch_36;I_real;0.06722258910028375
2017-10-02 14:43:47.602266;sensor_4-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.602385;sensor_3-branch_25;I_imag;0
2017-10-02 14:43:47.602491;sensor_3-branch_25;I_real;0.07884273392217392
2017-10-02 14:43:47.602699;sensor_3-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.602860;sensor_2-branch_24;I_imag;0
2017-10-02 14:43:47.602975;sensor_2-branch_24;I_real;0.006610466357124698
2017-10-02 14:43:47.603090;sensor_2-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.687555;sensor_1-branch_19;I_imag;0
2017-10-02 14:43:47.687787;sensor_1-branch_19;I_real;0.15267580240168824
2017-10-02 14:43:47.687896;sensor_1-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.688012;sensor_4-branch_36;I_imag;0
2017-10-02 14:43:47.688087;sensor_4-branch_36;I_real;0.06722258910028375
2017-10-02 14:43:47.688189;sensor_4-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.688265;sensor_3-branch_25;I_imag;0
2017-10-02 14:43:47.688357;sensor_3-branch_25;I_real;0.07884273392217392
2017-10-02 14:43:47.688448;sensor_3-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.688552;sensor_2-branch_24;I_imag;0
2017-10-02 14:43:47.688614;sensor_2-branch_24;I_real;0.006610466357124698
2017-10-02 14:43:47.688676;sensor_2-node_b5;Vm;9996.771192011869
2017-10-02 14:43:47.816627;sensor_1-branch_19;I_imag;0
2017-10-02 14:43:47.817328;sensor_1-branch_19;I_real;0.15267580240168824
